"leafID","leafID2","species","ind","leaf","trt","spore_assay","processor","spore_counter","date_counted","count1","count2","count3","prop","perc_lesion","leaf_area_cm2","lesion_area_cm2","asymp","notes","omit","easting","northing","date_proc"
445,"445S","TODI",21,1,"T","S","SF","LMR",2019-08-06,"0","0","2","NA",0.66,1.23,0.01,NA,NA,NA,606300,4023921,2019-05-17
445,"445C","TODI",21,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",1.46,1.23,0.02,NA,NA,NA,606300,4023921,2019-05-17
446,"446S","TODI",22,1,"T","S","SF","LMR",2019-08-06,"2","2","1","NA",18.51,1.23,0.23,NA,NA,NA,606291,4023919,2019-05-17
446,"446C","TODI",22,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",2.15,1.23,0.03,NA,NA,NA,606291,4023919,2019-05-17
447,"447S","TODI",23,1,"T","S","SF","LMR",2019-08-06,"5","6","3","NA",22.73,1.23,0.28,NA,NA,NA,606291,4023927,2019-05-17
447,"447C","TODI",23,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",3.93,1.23,0.05,NA,NA,NA,606291,4023927,2019-05-17
448,"448S","TODI",24,1,"T","S","SF","LMR",2019-08-06,"0","0","2","NA",12.17,1.23,0.15,NA,NA,NA,606290,4023924,2019-05-17
448,"448C","TODI",24,1,"T","C","LMR","SF",2019-06-20,"2","NA","NA","1",12.17,1.23,0.15,NA,NA,NA,606290,4023924,2019-05-17
449,"449S","TODI",25,1,"T","S","SF","LMR",2019-08-06,"2","2","1","NA",5.33,1.23,0.07,NA,NA,NA,606284,4023925,2019-05-17
449,"449C","TODI",25,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",0.64,1.23,0.01,NA,NA,NA,606284,4023925,2019-05-17
450,"450S","TODI",26,1,"T","S","SF","LMR",2019-08-06,"1","2","1","NA",5.29,1.23,0.06,NA,NA,NA,606284,4023925,2019-05-17
450,"450C","TODI",26,1,"T","C","LMR","EL",2019-06-21,"0","NA","NA","1",2.11,1.23,0.03,NA,NA,NA,606284,4023925,2019-05-17
451,"451S","TODI",27,1,"T","S","SF","LMR",2019-08-06,"4","1","1","NA",20.11,1.23,0.25,NA,NA,NA,606283,4023924,2019-05-17
451,"451C","TODI",27,1,"T","C","LMR","EL",2019-06-21,"70","NA","NA","1",26.78,1.23,0.33,NA,NA,NA,606283,4023924,2019-05-17
452,"452S","TODI",28,1,"T","S","SF","LMR",2019-08-06,"2","0","1","NA",4.34,1.23,0.05,NA,NA,NA,606278,4023928,2019-05-17
452,"452C","TODI",28,1,"T","C","LMR","EL",2019-06-21,"0","NA","NA","1",1.67,1.23,0.02,NA,NA,NA,606278,4023928,2019-05-17
453,"453S","TODI",29,1,"T","S","SF","LMR",2019-08-06,"0","0","0","NA",14.94,1.23,0.18,NA,NA,NA,606278,4023928,2019-05-17
453,"453C","TODI",29,1,"T","C","LMR","EL",2019-06-21,"0","NA","NA","1",3.82,1.23,0.05,NA,NA,NA,606278,4023928,2019-05-17
454,"454S","TODI",30,1,"T","S","SF","LMR",2019-08-06,"0","0","0","NA",4.04,1.23,0.05,NA,NA,NA,606278,4023928,2019-05-17
454,"454C","TODI",30,1,"T","C","LMR","EL",2019-06-21,"0","NA","NA","1",5.12,1.23,0.06,NA,NA,NA,606278,4023928,2019-05-17
455,"455S","TODI",31,1,"T","S","SF","LMR",2019-08-06,"2","2","2","NA",26.65,1.23,0.33,NA,NA,NA,606272,4023928,2019-05-17
455,"455C","TODI",31,1,"T","C","LMR","EL",2019-06-21,"56","NA","NA","1",32.67,1.23,0.4,NA,NA,NA,606272,4023928,2019-05-17
456,"456S","TODI",32,1,"T","S","SF","LMR",2019-08-06,"3","2","0","NA",69.09,1.23,0.85,NA,"infected with some other fungus. Omit?",NA,606265,4023931,2019-05-17
456,"456C","TODI",32,1,"T","C","LMR","EL",2019-06-21,"51","NA","NA","0.1",62.52,1.23,0.77,NA,"infected with some other fungus. Omit?",NA,606265,4023931,2019-05-17
457,"457S","TODI",1,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,606293,4023964,2019-05-17
457,"457C","TODI",1,1,"C","C","LMR","EL",2019-06-25,"0","NA","NA","1",0,1.23,0,NA,NA,NA,606293,4023964,2019-05-17
458,"458S","TODI",2,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,606291,4023961,2019-05-17
458,"458C","TODI",2,1,"C","C","LMR","EL",2019-06-25,"0","NA","NA","1",1.46,1.23,0.02,NA,NA,NA,606291,4023961,2019-05-17
459,"459S","TODI",9,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,606320,4023916,2019-05-17
459,"459C","TODI",9,1,"C","C","LMR","SF",2019-06-19,"0","NA","NA","1",0,1.23,0,NA,NA,NA,606320,4023916,2019-05-17
460,"460S","TODI",10,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,606320,4023916,2019-05-17
460,"460C","TODI",10,1,"C","C","LMR","EL",2019-06-25,"0","NA","NA","1",0,1.23,0,NA,NA,NA,606320,4023916,2019-05-17
461,"461S","TODI",17,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,606302,4023921,2019-05-17
461,"461C","TODI",17,1,"C","C","LMR","EL",2019-06-25,"0","NA","NA","1",0,1.23,0,NA,NA,NA,606302,4023921,2019-05-17
462,"462S","TODI",18,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",3.51,1.23,0.04,NA,NA,NA,606302,4023921,2019-05-17
462,"462C","TODI",18,1,"C","C","LMR","EL",2019-06-25,"0","NA","NA","1",0.91,1.23,0.01,NA,NA,NA,606302,4023921,2019-05-17
463,"463S","TODI",25,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,606284,4023925,2019-05-17
463,"463C","TODI",25,1,"C","C","LMR","EL",2019-06-25,"0","NA","NA","1",0,1.23,0,NA,NA,NA,606284,4023925,2019-05-17
464,"464S","TODI",26,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,606284,4023925,2019-05-17
464,"464C","TODI",26,1,"C","C","LMR","EL",2019-06-25,"0","NA","NA","1",0,1.23,0,NA,NA,NA,606284,4023925,2019-05-17
465,"465C","TODI",29,1,"C","C","LMR","EL",2019-06-25,"0","NA","NA","1",0,1.23,0,NA,NA,NA,606278,4023928,2019-05-17
465,"465S","TODI",29,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,"lots of chlamydos present, prob not phytophthora tho",NA,606278,4023928,2019-05-17
466,"466S","TODI",30,1,"C","S","EL","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,606278,4023928,2019-05-17
466,"466C","TODI",30,1,"C","C","LMR","EL",2019-06-25,"0","NA","NA","1",0,1.23,0,NA,NA,NA,606278,4023928,2019-05-17
467,"467S","UMCA",1,1,"T","S","LMR","LMR",2019-05-21,"44","51","38","NA",23.49,1.23,0.29,NA,NA,NA,605825,4023840,2019-05-17
467,"467C","UMCA",1,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",8.59,1.23,0.11,NA,NA,NA,605825,4023840,2019-05-17
468,"468C","UMCA",2,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",35.34,1.23,0.43,NA,NA,NA,605802,4023853,2019-05-17
468,"468S","UMCA",2,1,"T","S","LMR","LMR",2019-08-01,"1","1","0","NA",51.43,1.23,0.63,NA,"knobby spores",NA,605802,4023853,2019-05-17
469,"469S","UMCA",3,1,"T","S","LMR","LMR",2019-05-21,"72","77","46","NA",12.67,1.23,0.16,NA,"spots, low",NA,605816,4023870,2019-05-17
469,"469C","UMCA",3,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",7.3,1.23,0.09,NA,"spots, low",NA,605816,4023870,2019-05-17
470,"470C","UMCA",4,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",35.39,1.23,0.43,NA,"spots, low",NA,605805,4023877,2019-05-17
470,"470S","UMCA",4,1,"T","S","LMR","LMR",NA,"NA","NA","NA","NA",40.4,1.23,0.5,NA,"spots, low, too goopy to count",NA,605805,4023877,2019-05-17
471,"471C","UMCA",5,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",19.73,1.23,0.24,NA,NA,NA,605847,4023886,2019-05-17
471,"471S","UMCA",5,1,"T","S","LMR","LMR",2019-05-21,"1","1","4","NA",20.11,1.23,0.25,NA,"control had low # of sporangia",NA,605847,4023886,2019-05-17
472,"472C","UMCA",6,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",0.38,1.23,0,NA,NA,NA,605835,4023866,2019-05-17
472,"472S","UMCA",6,1,"T","S","LMR","LMR",2019-05-21,"2","1","2","NA",25.36,1.23,0.31,NA,"knobby spores",NA,605835,4023866,2019-05-17
473,"473S","UMCA",7,1,"T","S","LMR","LMR",2019-05-21,"12","9","15","NA",26.42,1.23,0.32,NA,NA,NA,605862,4023850,2019-05-17
473,"473C","UMCA",7,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",29.37,1.23,0.36,NA,NA,NA,605862,4023850,2019-05-17
474,"474C","UMCA",8,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",39.52,1.23,0.49,NA,"spots, med",NA,605870,4023880,2019-05-17
474,"474S","UMCA",8,1,"T","S","LMR","LMR",2019-05-21,"2","1","4","NA",21.53,1.23,0.26,NA,"spots, med, knobby spores",NA,605870,4023880,2019-05-17
475,"475S","UMCA",9,1,"T","S","LMR","LMR",2019-05-21,"50","50","72","NA",14.8,1.23,0.18,NA,"spots, med",NA,605992,4023939,2019-05-17
475,"475C","UMCA",9,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",12.99,1.23,0.16,NA,"spots, med",NA,605992,4023939,2019-05-17
476,"476S","UMCA",10,1,"T","S","LMR","LMR",2019-05-21,"24","17","31","NA",29.05,1.23,0.36,NA,NA,NA,605987,4023941,2019-05-17
476,"476C","UMCA",10,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",22.61,1.23,0.28,NA,NA,NA,605987,4023941,2019-05-17
477,"477S","UMCA",11,1,"T","S","LMR","LMR",2019-05-21,"12","23","13","NA",12.67,1.23,0.16,NA,NA,NA,605988,4023938,2019-05-17
477,"477C","UMCA",11,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",24.26,1.23,0.3,NA,NA,NA,605988,4023938,2019-05-17
478,"478S","UMCA",12,1,"T","S","LMR","LMR",2019-08-01,"35","47","43","NA",32.53,1.23,0.4,NA,NA,NA,605997,4023916,2019-05-17
478,"478C","UMCA",12,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",46.16,1.23,0.57,NA,NA,NA,605997,4023916,2019-05-17
479,"479C","UMCA",13,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",16.61,1.23,0.2,NA,NA,NA,606256,4023936,2019-05-17
479,"479S","UMCA",13,1,"T","S","LMR","LMR",2019-08-01,"1","6","9","NA",16.21,1.23,0.2,NA,"knobby spores",NA,606256,4023936,2019-05-17
480,"480S","UMCA",14,1,"T","S","LMR","LMR",2019-08-01,"62","75","52","NA",19.79,1.23,0.24,NA,"spots, low",NA,606164,4023902,2019-05-17
480,"480C","UMCA",14,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",24.04,1.23,0.3,NA,"spots, low",NA,606164,4023902,2019-05-17
481,"481S","UMCA",15,1,"T","S","LMR","LMR",2019-08-01,"43","65","51","NA",43.01,1.23,0.53,NA,NA,NA,606281,4023926,2019-05-17
481,"481C","UMCA",15,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",85.09,1.23,1.04,NA,NA,NA,606281,4023926,2019-05-17
482,"482S","UMCA",16,1,"T","S","LMR","LMR",2019-08-01,"9","15","20","NA",31.16,1.23,0.38,NA,"spots, med",NA,606281,4023926,2019-05-17
482,"482C","UMCA",16,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",32.62,1.23,0.4,NA,"spots, med",NA,606281,4023926,2019-05-17
483,"483S","UMCA",17,1,"T","S","LMR","LMR",2019-05-21,"13","6","4","NA",34.17,1.23,0.42,NA,NA,NA,606289,4023917,2019-05-17
483,"483C","UMCA",17,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",52.47,1.23,0.64,NA,"dry",NA,606289,4023917,2019-05-17
484,"484C","UMCA",18,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",29.26,1.23,0.36,NA,NA,NA,606307,4023927,2019-05-17
484,"484S","UMCA",18,1,"T","S","LMR","LMR",2019-08-01,"2","0","1","NA",28.3,1.23,0.35,NA,"dry",NA,606307,4023927,2019-05-17
485,"485C","UMCA",19,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",9.57,1.23,0.12,NA,NA,NA,606300,4023925,2019-05-17
485,"485S","UMCA",19,1,"T","S","LMR","LMR",2019-08-01,"7","3","7","NA",26.98,1.23,0.33,NA,"dry",NA,606300,4023925,2019-05-17
486,"486S","UMCA",20,1,"T","S","LMR","LMR",2019-08-01,"34","31","33","NA",25.76,1.23,0.32,NA,"dry",NA,606300,4023929,2019-05-17
486,"486C","UMCA",20,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",17.64,1.23,0.22,NA,"dry",NA,606300,4023929,2019-05-17
487,"487S","UMCA",21,1,"T","S","LMR","LMR",2019-08-01,"4","6","10","NA",16.05,1.23,0.2,NA,NA,NA,606301,4023923,2019-05-17
487,"487C","UMCA",21,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",17.07,1.23,0.21,NA,NA,NA,606301,4023923,2019-05-17
488,"488C","UMCA",22,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",3.18,1.23,0.04,1,"lesion on side but prob not from ramorum",NA,606307,4023928,2019-05-17
488,"488S","UMCA",22,1,"T","S","LMR","LMR",2019-08-01,"0","0","1","NA",5.04,1.23,0.06,NA,NA,NA,606307,4023928,2019-05-17
489,"489S","UMCA",23,1,"T","S","LMR","LMR",2019-08-01,"20","21","14","NA",17.44,1.23,0.21,NA,NA,NA,606321,4023912,2019-05-17
489,"489C","UMCA",23,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",23.24,1.23,0.29,NA,NA,NA,606321,4023912,2019-05-17
490,"490S","UMCA",24,1,"T","S","LMR","LMR",2019-08-01,"81","86","82","NA",10.77,1.23,0.13,NA,NA,NA,606311,4023906,2019-05-17
490,"490C","UMCA",24,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",17.76,1.23,0.22,NA,NA,NA,606311,4023906,2019-05-17
491,"491S","UMCA",25,1,"T","S","LMR","LMR",2019-05-21,"0","0","1","NA",5.92,1.23,0.07,NA,NA,NA,606331,4023895,2019-05-17
491,"491C","UMCA",25,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",48.83,1.23,0.6,NA,NA,NA,606331,4023895,2019-05-17
492,"492C","UMCA",26,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",52.17,1.23,0.64,NA,"dry",NA,606344,4023883,2019-05-17
492,"492S","UMCA",26,1,"T","S","LMR","LMR",NA,"NA","NA","NA","NA",28.43,1.23,0.35,NA,"dry, too goopy to count sporangia",NA,606344,4023883,2019-05-17
493,"493S","UMCA",27,1,"T","S","LMR","LMR",2019-05-21,"22","21","12","NA",24.68,1.23,0.3,NA,"dry",NA,606341,4023896,2019-05-17
493,"493C","UMCA",27,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",19.57,1.23,0.24,NA,"dry",NA,606341,4023896,2019-05-17
494,"494S","UMCA",28,1,"T","S","LMR","LMR",2019-05-21,"6","13","5","NA",21.15,1.23,0.26,NA,NA,NA,606338,4023925,2019-05-17
494,"494C","UMCA",28,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",18.46,1.23,0.23,NA,NA,NA,606338,4023925,2019-05-17
495,"495S","UMCA",29,1,"T","S","LMR","LMR",2019-05-21,"15","15","7","NA",51.27,1.23,0.63,NA,"spots, low",NA,606336,4023938,2019-05-17
495,"495C","UMCA",29,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",45.74,1.23,0.56,NA,"spots, low",NA,606336,4023938,2019-05-17
496,"496S","UMCA",30,1,"T","S","LMR","LMR",2019-05-21,"14","13","16","NA",15.3,1.23,0.19,NA,"couple leaf spots",NA,606328,4023940,2019-05-17
496,"496C","UMCA",30,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",6.49,1.23,0.08,NA,"couple leaf spots",NA,606328,4023940,2019-05-17
497,"497S","UMCA",31,1,"T","S","LMR","LMR",2019-05-21,"0","2","0","NA",6.52,1.23,0.08,1,NA,NA,606301,4023955,2019-05-17
497,"497C","UMCA",31,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",33.01,1.23,0.41,NA,NA,NA,606301,4023955,2019-05-17
498,"498S","UMCA",32,1,"T","S","LMR","LMR",2019-05-21,"8","14","14","NA",4.29,1.23,0.05,NA,"spots, med",NA,606286,4023962,2019-05-17
498,"498C","UMCA",32,1,"T","C","LMR","NA",NA,"NA","NA","NA","NA",13.05,1.23,0.16,NA,"spots, med",NA,606286,4023962,2019-05-17
499,"499S","UMCA",1,1,"C","S","LMR","LMR",2019-05-21,"0","0","0","NA",0,1.23,0,NA,NA,NA,605825,4023840,2019-05-17
499,"499C","UMCA",1,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605825,4023840,2019-05-17
500,"500C","UMCA",2,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",6.82,1.23,0.08,NA,NA,NA,605802,4023853,2019-05-17
500,"500S","UMCA",2,1,"C","S","LMR","LMR",2019-05-21,"0","0","0","NA",23.54,1.23,0.29,NA,"lesion on side",NA,605802,4023853,2019-05-17
501,"501S","UMCA",3,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,"spots, low",NA,605816,4023870,2019-05-17
501,"501C","UMCA",3,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,"spots, low",NA,605816,4023870,2019-05-17
502,"502S","UMCA",4,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,"spots, low",NA,605805,4023877,2019-05-17
502,"502C","UMCA",4,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,"spots, low",NA,605805,4023877,2019-05-17
503,"503C","UMCA",5,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605847,4023886,2019-05-17
503,"503S","UMCA",5,1,"C","S","LMR","LMR",2019-08-08,"0","0","1","NA",0,1.23,0,NA,"counted sporangia 9x: 001001000",NA,605847,4023886,2019-05-17
504,"504S","UMCA",6,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",5.87,1.23,0.07,NA,NA,NA,605835,4023866,2019-05-17
504,"504C","UMCA",6,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",2.92,1.23,0.04,NA,NA,NA,605835,4023866,2019-05-17
505,"505S","UMCA",7,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",2.32,1.23,0.03,NA,NA,NA,605862,4023850,2019-05-17
505,"505C","UMCA",7,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605862,4023850,2019-05-17
506,"506S","UMCA",8,1,"C","S","LMR","LMR",2019-05-21,"0","0","0","NA",0.5,1.23,0.01,NA,"spots, med",NA,605870,4023880,2019-05-17
506,"506C","UMCA",8,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0.62,1.23,0.01,NA,"spots, med",NA,605870,4023880,2019-05-17
507,"507S","UMCA",9,1,"C","S","LMR","LMR",2019-05-21,"0","0","0","NA",1,1.23,0.01,NA,"spots, med",NA,605992,4023939,2019-05-17
507,"507C","UMCA",9,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,"spots, med",NA,605992,4023939,2019-05-17
508,"508S","UMCA",10,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605987,4023941,2019-05-17
508,"508C","UMCA",10,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605987,4023941,2019-05-17
509,"509S","UMCA",11,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605988,4023938,2019-05-17
509,"509C","UMCA",11,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605988,4023938,2019-05-17
510,"510S","UMCA",12,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605997,4023916,2019-05-17
510,"510C","UMCA",12,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605997,4023916,2019-05-17
511,"511S","UMCA",13,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606256,4023936,2019-05-17
511,"511C","UMCA",13,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606256,4023936,2019-05-17
512,"512S","UMCA",14,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,"spots, low",NA,606164,4023902,2019-05-17
512,"512C","UMCA",14,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,"spots, low",NA,606164,4023902,2019-05-17
513,"513S","UMCA",15,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606281,4023926,2019-05-17
513,"513C","UMCA",15,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606281,4023926,2019-05-17
514,"514S","UMCA",16,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,"spots, med",NA,606281,4023926,2019-05-17
514,"514C","UMCA",16,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,"spots, med",NA,606281,4023926,2019-05-17
515,"515S","UMCA",17,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606289,4023917,2019-05-17
515,"515C","UMCA",17,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606289,4023917,2019-05-17
516,"516S","UMCA",18,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606307,4023927,2019-05-17
516,"516C","UMCA",18,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606307,4023927,2019-05-17
517,"517S","UMCA",19,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606300,4023925,2019-05-17
517,"517C","UMCA",19,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",2.65,1.23,0.03,NA,NA,NA,606300,4023925,2019-05-17
518,"518S","UMCA",20,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606300,4023929,2019-05-17
518,"518C","UMCA",20,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606300,4023929,2019-05-17
519,"519S","UMCA",21,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606301,4023923,2019-05-17
519,"519C","UMCA",21,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606301,4023923,2019-05-17
520,"520S","UMCA",22,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606307,4023928,2019-05-17
520,"520C","UMCA",22,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606307,4023928,2019-05-17
521,"521S","UMCA",23,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606321,4023912,2019-05-17
521,"521C","UMCA",23,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606321,4023912,2019-05-17
522,"522S","UMCA",24,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606311,4023906,2019-05-17
522,"522C","UMCA",24,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606311,4023906,2019-05-17
523,"523S","UMCA",25,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0.65,1.23,0.01,NA,NA,NA,606331,4023895,2019-05-17
523,"523C","UMCA",25,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606331,4023895,2019-05-17
524,"524S","UMCA",26,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606344,4023883,2019-05-17
524,"524C","UMCA",26,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0.77,1.23,0.01,NA,NA,NA,606344,4023883,2019-05-17
525,"525S","UMCA",27,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606341,4023896,2019-05-17
525,"525C","UMCA",27,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606341,4023896,2019-05-17
526,"526S","UMCA",28,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606338,4023925,2019-05-17
526,"526C","UMCA",28,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606338,4023925,2019-05-17
527,"527S","UMCA",29,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,"spots, low",NA,606336,4023938,2019-05-17
527,"527C","UMCA",29,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,"spots, low",NA,606336,4023938,2019-05-17
528,"528S","UMCA",30,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,"couple leaf spots",NA,606328,4023940,2019-05-17
528,"528C","UMCA",30,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",1.86,1.23,0.02,NA,"couple leaf spots",NA,606328,4023940,2019-05-17
529,"529S","UMCA",31,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",11.7,1.23,0.14,NA,NA,NA,606301,4023955,2019-05-17
529,"529C","UMCA",31,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,606301,4023955,2019-05-17
530,"530S","UMCA",32,1,"C","S","LMR","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,"spots, med",NA,606286,4023962,2019-05-17
530,"530C","UMCA",32,1,"C","C","LMR","NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,"spots, med",NA,606286,4023962,2019-05-17
531,"531S","PIPO",1,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",NA,NA,NA,NA,"photo missing",NA,606887,4022700,2019-06-06
531,"531C","PIPO",1,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,"photo missing",NA,606887,4022700,2019-06-06
532,"532S","PIPO",2,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",NA,NA,NA,NA,"photo missing",NA,606900,4022661,2019-06-06
532,"532C","PIPO",2,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,"photo missing",NA,606900,4022661,2019-06-06
